index,DR3_source_id,ra,dec,ZTF,NUMBER_IN,FILENAME,X_POS,Y_POS,MJD-OBS,OBJECT,FILTER,EXPTIME,S-SEEING,AIRMASS,PC-ZP,PC-ZPSTD,QC-FLAG,TQC-FLAG,FLAGS_MASK,BACKGROUND,MAG_OPT,MAGERR_OPT,SNR_OPT,LIMMAG_OPT,FNU_OPT,FNUERR_OPT,MAG_APER_R0.66xFWHM,MAGERR_APER_R0.66xFWHM,SNR_APER_R0.66xFWHM,FNU_APER_R0.66xFWHM,FNUERR_APER_R0.66xFWHM,MAG_APER_R1.5xFWHM,MAGERR_APER_R1.5xFWHM,SNR_APER_R1.5xFWHM,FNU_APER_R1.5xFWHM,FNUERR_APER_R1.5xFWHM,MAG_APER_R5xFWHM,MAGERR_APER_R5xFWHM,SNR_APER_R5xFWHM,FNU_APER_R5xFWHM,FNUERR_APER_R5xFWHM,MAG_ZOGY,MAGERR_ZOGY,SNR_ZOGY,LIMMAG_ZOGY,FNU_ZOGY,FNUERR_ZOGY,X_POS_REF,Y_POS_REF,FLAGS_MASK_REF,BACKGROUND_REF,MAG_OPT_REF,MAGERR_OPT_REF,SNR_OPT_REF,LIMMAG_OPT_REF,FNU_OPT_REF,FNUERR_OPT_REF,MAG_APER_R0.66xFWHM_REF,MAGERR_APER_R0.66xFWHM_REF,SNR_APER_R0.66xFWHM_REF,FNU_APER_R0.66xFWHM_REF,FNUERR_APER_R0.66xFWHM_REF,MAG_APER_R1.5xFWHM_REF,MAGERR_APER_R1.5xFWHM_REF,SNR_APER_R1.5xFWHM_REF,FNU_APER_R1.5xFWHM_REF,FNUERR_APER_R1.5xFWHM_REF,MAG_APER_R5xFWHM_REF,MAGERR_APER_R5xFWHM_REF,SNR_APER_R5xFWHM_REF,FNU_APER_R5xFWHM_REF,FNUERR_APER_R5xFWHM_REF,MAG_ZOGY_PLUSREF,MAGERR_ZOGY_PLUSREF,SNR_ZOGY_PLUSREF
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20220717_195115_red,8116.750228407973,1817.3404361427138,59777.8272575624,16133,i,60.0,2.2361367,1.2257463,22.109869,0.014728724,green,green,0,5.8623624,11.487703,0.0011340242,957.4189,17.33648,92239.87,96.34223,12.246911,0.0015629623,694.6656,45839.023,65.987175,11.627992,0.0011866369,914.9692,81059.32,88.59241,11.487655,0.0014019818,774.42957,92243.83,119.11197,16.13452,0.068725064,0.78985965,17.185116,1277.0034,80.83192,3074.99489291345,8590.057388930176,0,3.8105156,11.491869,0.0010992548,987.70197,17.36022,91886.63,93.03072,12.092632,0.0014320845,758.15094,52838.023,69.693275,11.585897,0.0011364166,955.4033,84263.67,88.19697,11.490943,0.0011565351,938.7835,91964.9,97.96178,11.376883,0.0014362681,755.9425
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20220717_195243_red,8116.80020226687,1813.0592180047158,59777.82827898047,16133,q,60.0,2.5448575,1.2303585,23.571812,0.018325014,green,green,0,8.905848,11.636641,6.385763E-4,1700.2451,18.135334,80416.234,47.29685,12.367694,8.7831815E-4,1236.1536,41013.074,33.17798,11.743465,6.621564E-4,1639.6975,72880.9,44.44777,11.635765,7.227478E-4,1502.2336,80481.055,53.574257,12.5224,0.001009348,42.593094,18.15519,35566.36,33.06405,3074.99489291345,8590.057388930176,24,12.369205,11.788106,8.7214325E-4,1244.9059,18.729559,69945.16,56.185097,14.133613,0.0019355634,560.9407,8064.0835,14.376001,12.526203,9.249813E-4,1173.7925,35442.016,30.194447,12.329622,9.0140005E-4,1204.4998,42476.74,35.265045,11.241749,6.708397E-4,1618.4734
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20220717_195413_red,8116.427184719643,1812.419376891027,59777.82931734314,16133,u,60.0,2.8072727,1.2351162,22.007109,0.047706883,yellow,yellow,0,0.86973476,12.5965805,0.002537178,427.9306,17.583132,33217.555,77.62369,13.231411,0.0032875622,330.2557,18511.24,56.051235,12.673858,0.002596864,418.0951,30935.459,73.99144,12.599691,0.0038218086,284.08963,33122.504,116.59174,16.53896,0.07440508,-1.1473414,17.500223,879.8657,60.29686,3074.99489291345,8590.057388930176,0,0.8546599,12.543838,0.0021734969,499.53427,17.657206,34871.047,69.80712,13.102626,0.0027800575,390.5445,20842.477,53.36774,12.605581,0.0022199661,489.0778,32943.336,67.35807,12.543953,0.0024104435,450.43002,34867.34,77.409004,12.416781,0.0028013664,387.5738
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20220717_195542_red,8116.2003963715015,1820.6988179002947,59777.83034795109,16133,i,60.0,2.2946682,1.2399082,22.109196,0.015216131,green,green,0,5.090598,11.485343,0.001140568,951.9259,17.294466,92440.58,97.10901,12.246714,0.0015719166,690.7085,45847.332,66.37726,11.624935,0.0011938988,909.4038,81287.805,89.385826,11.485737,0.0014563686,745.5092,92406.99,123.951515,15.8834915,0.05570118,1.4333336,17.162195,1609.1754,82.55502,3074.99489291345,8590.057388930176,0,3.8105156,11.491869,0.0010992548,987.70197,17.36022,91886.63,93.03072,12.092632,0.0014320845,758.15094,52838.023,69.693275,11.585897,0.0011364166,955.4033,84263.67,88.19697,11.490943,0.0011565351,938.7835,91964.9,97.96178,11.373018,0.0014443684,751.703
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20220717_195710_red,8115.951779808595,1823.8842415512463,59777.83137306706,16133,q,60.0,2.5977635,1.2447448,23.567436,0.018311182,green,green,0,8.855374,11.634534,6.4029434E-4,1695.6829,18.128294,80572.46,47.51623,12.368752,8.8306656E-4,1229.5066,40973.133,33.32486,11.738045,6.6384056E-4,1635.5375,73245.64,44.783833,11.632797,7.280702E-4,1491.252,80701.33,54.116493,12.527383,0.0010212158,49.756504,18.147444,35403.547,33.299675,3074.99489291345,8590.057388930176,24,12.369205,11.788106,8.7214325E-4,1244.9059,18.729559,69945.16,56.185097,14.133613,0.0019355634,560.9407,8064.0835,14.376001,12.526203,9.249813E-4,1173.7925,35442.016,30.194447,12.329622,9.0140005E-4,1204.4998,42476.74,35.265045,11.243425,6.7311135E-4,1613.0112
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20220717_195840_red,8114.996374400109,1819.24221580538,59777.83240976301,16133,u,60.0,3.0509336,1.2497078,22.012714,0.042888947,yellow,yellow,0,0.13216081,12.579799,0.002553262,425.23495,17.572561,33734.984,79.33258,13.184467,0.0032574032,333.31342,19329.162,57.990955,12.652172,0.0026183724,414.6607,31559.58,76.109406,12.576347,0.004119907,263.53415,33842.38,128.41743,16.611036,0.080036044,-1.2512523,17.492962,823.35205,60.694157,3074.99489291345,8590.057388930176,0,0.8546599,12.543838,0.0021734969,499.53427,17.657206,34871.047,69.80712,13.102626,0.0027800575,390.5445,20842.477,53.36774,12.605581,0.0022199661,489.0778,32943.336,67.35807,12.543953,0.0024104435,450.43002,34867.34,77.409004,12.418499,0.0028137162,385.87265
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20220717_200008_red,8114.969768717841,1823.4906224327337,59777.83343498311,16133,i,60.0,2.2309947,1.2546883,22.108755,0.022488844,green,green,0,6.530954,11.489562,0.0011342185,957.2549,17.354248,92082.11,96.193924,12.256059,0.0015677586,692.54034,45454.41,65.634315,11.630694,0.0011901272,912.2858,80857.74,88.63203,11.489834,0.0014788293,734.1863,92058.914,125.389046,16.075811,0.06485076,0.5934597,17.189367,1347.955,80.51303,3074.99489291345,8590.057388930176,0,3.8105156,11.491869,0.0010992548,987.70197,17.36022,91886.63,93.03072,12.092632,0.0014320845,758.15094,52838.023,69.693275,11.585897,0.0011364166,955.4033,84263.67,88.19697,11.490943,0.0011565351,938.7835,91964.9,97.96178,11.376056,0.0014327422,757.80286
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20220725_191327_red,8129.713274469967,7496.68345702711,59785.8010112543,16133,q,60.0,2.248819,1.2066262,23.615744,0.019636625,orange,orange,12,14.113009,11.572949,7.8298396E-4,1386.6647,18.443966,85274.73,61.496284,13.580196,0.001510827,718.637,13425.214,18.681496,12.245864,8.2373654E-4,1318.0624,45883.285,34.81116,12.094008,9.4985374E-4,1143.0562,52771.17,46.166737,13.053689,0.0014484887,47.286537,18.296192,21803.375,29.088045,3074.99489291345,8590.057388930176,24,12.369205,11.788106,8.7214325E-4,1244.9059,18.729559,69945.16,56.185097,14.133613,0.0019355634,560.9407,8064.0835,14.376001,12.526203,9.249813E-4,1173.7925,35442.016,30.194447,12.329622,9.0140005E-4,1204.4998,42476.74,35.265045,11.393501,7.487062E-4,1450.1498
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20220725_191455_red,8129.25826329525,7493.392513374887,59785.80203155456,16133,u,60.0,2.5965126,1.2109538,22.098831,0.06944188,orange,orange,0,0.4715308,12.571811,0.002378071,456.5617,17.641361,33984.11,74.43486,13.119422,0.0029677867,365.84033,20522.553,56.097015,12.627528,0.002418083,449.007,32284.129,71.90118,12.569493,0.0036150934,300.3342,34056.7,113.396,16.653753,0.08287578,0.76552606,17.504635,791.5867,60.42293,3074.99489291345,8590.057388930176,0,0.8546599,12.543838,0.0021734969,499.53427,17.657206,34871.047,69.80712,13.102626,0.0027800575,390.5445,20842.477,53.36774,12.605581,0.0022199661,489.0778,32943.336,67.35807,12.543953,0.0024104435,450.43002,34867.34,77.409004,12.419465,0.0028108114,386.27142
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20220725_191618_red,8129.312419068485,7496.614417385843,59785.80299238658,16133,q,60.0,2.2013094,1.215087,23.614252,0.01821069,orange,orange,12,14.226755,11.531672,8.227085E-4,1319.7096,18.421497,88579.125,67.12017,14.191546,0.0019944615,544.3756,7645.0728,14.043746,12.385273,8.7473233E-4,1241.2211,40354.426,32.51188,12.210013,9.968823E-4,1089.1317,47423.59,43.54257,13.026345,0.0014314697,40.430046,18.281708,22359.479,29.47946,3074.99489291345,8590.057388930176,24,12.369205,11.788106,8.7214325E-4,1244.9059,18.729559,69945.16,56.185097,14.133613,0.0019355634,560.9407,8064.0835,14.376001,12.526203,9.249813E-4,1173.7925,35442.016,30.194447,12.329622,9.0140005E-4,1204.4998,42476.74,35.265045,11.38694,7.463235E-4,1454.7795
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20220725_191746_red,8128.755123999951,7504.887423055827,59785.80400477008,16133,u,60.0,2.647786,1.2195036,22.101395,0.06874885,orange,orange,0,0.52563334,12.577606,0.0024028032,451.86234,17.605259,33803.184,74.808586,13.1295395,0.0029987586,362.0619,20332.188,56.156662,12.633354,0.0024356013,445.77744,32111.342,72.03447,12.577698,0.0035935657,302.1334,33800.324,111.8722,16.980934,0.112782136,1.1487861,17.497398,585.63354,60.833378,3074.99489291345,8590.057388930176,0,0.8546599,12.543838,0.0021734969,499.53427,17.657206,34871.047,69.80712,13.102626,0.0027800575,390.5445,20842.477,53.36774,12.605581,0.0022199661,489.0778,32943.336,67.35807,12.543953,0.0024104435,450.43002,34867.34,77.409004,12.425754,0.0028353797,382.9244
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20220725_191913_red,8128.689126700892,7503.267476913557,59785.80501836307,16133,i,60.0,1.9035473,1.2239897,22.137808,0.01126414,orange,orange,0,8.120655,11.461964,0.0011116089,976.725,17.375656,94452.76,96.70354,12.224958,0.0015392908,705.3483,46775.305,66.315186,11.613522,0.001170138,927.8701,82146.87,88.53272,11.462277,0.0013138802,826.3586,94425.31,114.26676,15.454287,0.037347097,1.0500039,17.168066,2389.3813,82.18982,3074.99489291345,8590.057388930176,0,3.8105156,11.491869,0.0010992548,987.70197,17.36022,91886.63,93.03072,12.092632,0.0014320845,758.15094,52838.023,69.693275,11.585897,0.0011364166,955.4033,84263.67,88.19697,11.490943,0.0011565351,938.7835,91964.9,97.96178,11.363996,0.0014296271,759.4541
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20220725_192040_red,8128.47801789543,7499.8106874925525,59785.80602727429,16133,q,60.0,2.1086566,1.2285197,23.611244,0.019688657,orange,orange,12,14.539374,11.529515,9.1071834E-4,1192.1757,18.463263,88755.234,74.44812,15.27644,0.0033126227,327.7573,2814.6467,8.587595,12.617955,9.809951E-4,1106.7703,32570.002,29.42797,12.396902,0.0011003499,986.71893,39924.473,40.46185,13.286979,0.0017663804,26.567228,18.314135,17587.654,28.613295,3074.99489291345,8590.057388930176,24,12.369205,11.788106,8.7214325E-4,1244.9059,18.729559,69945.16,56.185097,14.133613,0.0019355634,560.9407,8064.0835,14.376001,12.526203,9.249813E-4,1173.7925,35442.016,30.194447,12.329622,9.0140005E-4,1204.4998,42476.74,35.265045,11.4445715,7.820752E-4,1388.2759
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20220725_192207_red,8128.208106793403,7499.753600127041,59785.80703675263,16133,u,60.0,2.472946,1.2331176,22.098667,0.062319573,orange,red,0,0.60240334,12.574918,0.0024030632,451.81342,17.611332,33886.977,75.002144,13.127457,0.0030081475,360.93182,20371.238,56.440678,12.630701,0.0024397841,445.0132,32189.916,72.33474,12.5766325,0.0035494058,305.89233,33833.51,110.60594,18.307762,0.3974349,0.28538048,17.456818,172.54202,63.159195,3074.99489291345,8590.057388930176,0,0.8546599,12.543838,0.0021734969,499.53427,17.657206,34871.047,69.80712,13.102626,0.0027800575,390.5445,20842.477,53.36774,12.605581,0.0022199661,489.0778,32943.336,67.35807,12.543953,0.0024104435,450.43002,34867.34,77.409004,12.4384775,0.002916651,372.2544
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20220725_192334_red,8128.553492826517,7512.877136943301,59785.80804386984,16133,i,60.0,1.8151778,1.2377708,22.134552,0.012605954,orange,orange,0,9.07149,11.463488,0.0011128437,975.6412,17.352009,94320.23,96.675125,12.261103,0.0015661923,693.23303,45243.758,65.26486,11.626921,0.0011769368,922.51025,81139.305,87.95491,11.461684,0.0012823924,846.6489,94476.96,111.589294,15.192592,0.02972106,1.8962585,17.154379,3040.6301,83.23455,3074.99489291345,8590.057388930176,0,3.8105156,11.491869,0.0010992548,987.70197,17.36022,91886.63,93.03072,12.092632,0.0014320845,758.15094,52838.023,69.693275,11.585897,0.0011364166,955.4033,84263.67,88.19697,11.490943,0.0011565351,938.7835,91964.9,97.96178,11.356522,0.0014277586,760.448
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20220725_192503_red,8127.92100838352,7511.855358349668,59785.8090668784,16133,q,60.0,2.2131464,1.2425661,23.615486,0.01937053,orange,orange,12,14.752733,11.575813,8.2911766E-4,1309.508,18.40898,85050.07,64.94811,14.021445,0.0018560111,584.98364,8941.739,15.285452,12.38184,8.7949814E-4,1234.495,40482.21,32.792526,12.204268,0.0010124993,1072.3326,47675.24,44.459373,13.032744,0.0014355445,36.637417,18.285122,22228.068,29.389627,3074.99489291345,8590.057388930176,24,12.369205,11.788106,8.7214325E-4,1244.9059,18.729559,69945.16,56.185097,14.133613,0.0019355634,560.9407,8064.0835,14.376001,12.526203,9.249813E-4,1173.7925,35442.016,30.194447,12.329622,9.0140005E-4,1204.4998,42476.74,35.265045,11.388487,7.468965E-4,1453.6636
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20220725_192759_red,8127.654572900437,7510.478933255195,59785.81110716629,16133,i,60.0,1.9255376,1.25234,22.136425,0.011680649,orange,orange,0,8.350544,11.45859,0.001112009,976.3736,17.419489,94746.76,97.03945,12.217477,0.0015381076,705.89087,47098.703,66.72236,11.607061,0.0011696406,928.2648,82637.09,89.02319,11.458639,0.001310316,828.6063,94742.29,114.339325,15.543623,0.039820295,1.041589,17.187838,2200.6494,80.71068,3074.99489291345,8590.057388930176,0,3.8105156,11.491869,0.0010992548,987.70197,17.36022,91886.63,93.03072,12.092632,0.0014320845,758.15094,52838.023,69.693275,11.585897,0.0011364166,955.4033,84263.67,88.19697,11.490943,0.0011565351,938.7835,91964.9,97.96178,11.366171,0.0014212512,763.9298
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20220809_181219_red,8123.592678755277,1835.1921353476994,59800.75855831528,16133,q,60.0,2.1835132,1.2004296,23.61718,0.017908582,yellow,yellow,12,15.091533,11.64459,8.9126895E-4,1218.1914,18.492342,79829.586,65.53123,14.366482,0.0021848015,496.94952,6507.401,13.094692,12.486242,9.477737E-4,1145.5648,36770.78,32.098385,12.276935,0.001520332,714.1441,44588.88,62.436806,13.331689,0.0018272584,26.325378,18.32017,16878.135,28.405346,3074.99489291345,8590.057388930176,24,12.369205,11.788106,8.7214325E-4,1244.9059,18.729559,69945.16,56.185097,14.133613,0.0019355634,560.9407,8064.0835,14.376001,12.526203,9.249813E-4,1173.7925,35442.016,30.194447,12.329622,9.0140005E-4,1204.4998,42476.74,35.265045,11.453408,7.872897E-4,1379.0808
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20220809_181347_red,8123.555421955931,1841.6872472190385,59800.75957572395,16133,u,60.0,2.6363082,1.2046542,22.10745,0.050656497,green,yellow,0,0.13554871,12.64131,0.0026120825,415.65924,17.669827,31876.908,76.69,13.267446,0.003284754,330.53802,17906.947,54.17515,12.714798,0.0027156237,399.81094,29790.68,74.51192,12.633154,0.005750811,188.79704,32117.232,170.11513,15.193404,0.021125995,-10.024052,17.521961,3038.3528,59.11954,3074.99489291345,8590.057388930176,0,0.8546599,12.543838,0.0021734969,499.53427,17.657206,34871.047,69.80712,13.102626,0.0027800575,390.5445,20842.477,53.36774,12.605581,0.0022199661,489.0778,32943.336,67.35807,12.543953,0.0024104435,450.43002,34867.34,77.409004,12.353132,0.0026199454,414.41174
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20220809_181516_red,8123.609227298228,1846.3192846743939,59800.76060305169,16133,i,60.0,1.8669138,1.2089827,22.137003,0.011566421,green,green,0,9.6943865,11.540861,0.0011704486,927.624,17.403355,87832.555,94.68551,12.32572,0.0016126711,673.25336,42629.656,63.318893,11.708353,0.0012299634,882.73865,75276.28,85.27584,11.541485,0.0015256471,711.6562,87782.09,123.34902,15.03366,0.025847709,-1.4318328,17.146019,3519.9443,83.79798,3074.99489291345,8590.057388930176,0,3.8105156,11.491869,0.0010992548,987.70197,17.36022,91886.63,93.03072,12.092632,0.0014320845,758.15094,52838.023,69.693275,11.585897,0.0011364166,955.4033,84263.67,88.19697,11.490943,0.0011565351,938.7835,91964.9,97.96178,11.351053,0.001424869,761.9902
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20220809_181644_red,8122.913646211161,1840.8683247990475,59800.7616278794,16133,q,60.0,2.342397,1.2133644,23.619091,0.019565243,yellow,yellow,0,11.772963,11.688472,6.591638E-4,1647.1417,18.182058,76667.47,46.54576,12.423018,8.874659E-4,1223.4117,38975.574,31.8581,11.7944975,6.803153E-4,1595.9308,69534.64,43.569958,11.686042,0.001019842,1064.6122,76839.28,72.17584,12.581885,0.0010408848,44.1041,18.181326,33670.188,32.279285,3074.99489291345,8590.057388930176,24,12.369205,11.788106,8.7214325E-4,1244.9059,18.729559,69945.16,56.185097,14.133613,0.0019355634,560.9407,8064.0835,14.376001,12.526203,9.249813E-4,1173.7925,35442.016,30.194447,12.329622,9.0140005E-4,1204.4998,42476.74,35.265045,11.261438,6.789824E-4,1599.0637
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20220809_181813_red,8122.448115468755,1840.8989060993795,59800.76265164805,16133,u,60.0,2.753407,1.2178056,22.105814,0.048827294,yellow,yellow,0,1.0455366,12.637852,0.0026254794,413.53827,17.641687,31978.604,77.32925,13.259085,0.003283597,330.65448,18045.377,54.574722,12.708446,0.0027262429,398.25363,29965.506,75.24226,12.642602,0.005967414,181.94417,31838.967,174.99306,15.205829,0.021426689,-5.0586486,17.518915,3003.7803,59.278732,3074.99489291345,8590.057388930176,0,0.8546599,12.543838,0.0021734969,499.53427,17.657206,34871.047,69.80712,13.102626,0.0027800575,390.5445,20842.477,53.36774,12.605581,0.0022199661,489.0778,32943.336,67.35807,12.543953,0.0024104435,450.43002,34867.34,77.409004,12.354123,0.0026252882,413.56836
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20220809_181941_red,8123.182341792841,1848.838049259212,59800.76367381366,16133,i,60.0,2.1796308,1.2223052,22.14028,0.011079691,green,green,0,5.6770763,11.545215,0.0011711818,927.0433,17.347939,87481.05,94.36565,12.306659,0.0015937384,681.25116,43384.652,63.68378,11.682582,0.0012163775,892.598,77084.484,86.35969,11.543211,0.0016331911,664.7943,87642.58,131.83414,15.017604,0.025111932,-2.1434221,17.161299,3572.3867,82.62554,3074.99489291345,8590.057388930176,0,3.8105156,11.491869,0.0010992548,987.70197,17.36022,91886.63,93.03072,12.092632,0.0014320845,758.15094,52838.023,69.693275,11.585897,0.0011364166,955.4033,84263.67,88.19697,11.490943,0.0011565351,938.7835,91964.9,97.96178,11.350456,0.001415196,767.1984
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20220809_182109_red,8123.235228282322,1853.128028676932,59800.76469470032,16133,q,60.0,2.5276284,1.2268647,23.6207,0.019381255,yellow,yellow,0,11.4747715,11.690922,6.610158E-4,1642.5269,18.18604,76494.66,46.57133,12.403098,8.8034995E-4,1233.3007,39697.305,32.18786,11.787132,6.8145746E-4,1593.2559,70007.875,43.940132,11.689341,0.0010757826,1009.25244,76606.16,75.90386,12.630099,0.0010803986,32.477142,18.189053,32207.738,32.0494,3074.99489291345,8590.057388930176,24,12.369205,11.788106,8.7214325E-4,1244.9059,18.729559,69945.16,56.185097,14.133613,0.0019355634,560.9407,8064.0835,14.376001,12.526203,9.249813E-4,1173.7925,35442.016,30.194447,12.329622,9.0140005E-4,1204.4998,42476.74,35.265045,11.276872,6.8748905E-4,1579.2777
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20220809_182237_red,8122.77455272807,1848.2166406630322,59800.76571209733,16133,u,60.0,2.988133,1.2314749,22.096195,0.048525967,yellow,yellow,0,0.64812267,12.645745,0.0026684005,406.88654,17.639353,31746.934,78.02405,13.2468605,0.003296677,329.3426,18249.688,55.412476,12.711725,0.0027956413,388.36746,29875.12,76.92487,12.639227,0.0065198806,166.52701,31938.1,191.7893,15.218256,0.021362089,-5.967369,17.534498,2969.5984,58.42748,3074.99489291345,8590.057388930176,0,0.8546599,12.543838,0.0021734969,499.53427,17.657206,34871.047,69.80712,13.102626,0.0027800575,390.5445,20842.477,53.36774,12.605581,0.0022199661,489.0778,32943.336,67.35807,12.543953,0.0024104435,450.43002,34867.34,77.409004,12.355103,0.0026119167,415.68558
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20220809_182406_red,8123.249326031422,1853.402519930755,59800.76673786828,16133,i,60.0,2.7435231,1.2361909,22.11127,0.014949677,yellow,yellow,0,4.3830013,11.545479,0.0011946314,908.8462,17.354456,87459.83,96.23171,12.176316,0.0015253631,711.78864,48918.52,68.72619,11.636816,0.0012314772,881.6535,80403.19,91.1959,11.546555,0.0020771602,522.70215,87373.16,167.15668,15.084475,0.02496581,-1.6254028,17.234486,3359.0024,77.23812,3074.99489291345,8590.057388930176,0,3.8105156,11.491869,0.0010992548,987.70197,17.36022,91886.63,93.03072,12.092632,0.0014320845,758.15094,52838.023,69.693275,11.585897,0.0011364166,955.4033,84263.67,88.19697,11.490943,0.0011565351,938.7835,91964.9,97.96178,11.352886,0.00137835,787.70715
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20220809_182535_red,8123.091530043527,1862.7016710465944,59800.76776633602,16133,q,60.0,3.0002863,1.2409886,23.56576,0.02175405,orange,orange,0,5.4325466,11.690126,6.8616203E-4,1582.3322,18.139683,76550.77,48.37845,12.285643,8.618697E-4,1259.7451,44232.668,35.112396,11.757273,7.060114E-4,1537.8451,71959.96,46.792725,11.683233,0.0013042623,832.4523,77038.32,92.54383,12.662536,0.0011424858,57.74565,18.16079,31259.736,32.89363,3074.99489291345,8590.057388930176,24,12.369205,11.788106,8.7214325E-4,1244.9059,18.729559,69945.16,56.185097,14.133613,0.0019355634,560.9407,8064.0835,14.376001,12.526203,9.249813E-4,1173.7925,35442.016,30.194447,12.329622,9.0140005E-4,1204.4998,42476.74,35.265045,11.286995,6.984608E-4,1554.4698
